# t x1 y1 z1 x2 y2 z2 x3 y3 z3 vx1 vy1 vz1 vx2 vy2 vz2 vx3 vy3 vz3 E_kin E_pot E_tot Lx Ly Lz
0.02500 2.06802e-14 2.10277e-14 0.00000e+00 1.00000e+00 2.50000e-02 0.00000e+00 -2.50000e-02 1.00000e+00 0.00000e+00 1.64721e-12 1.68890e-12 0.00000e+00 -2.26517e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.25043e-12 0.00000e+00 1.00000e+00 -1.80624e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02600 2.23599e-14 2.27508e-14 0.00000e+00 1.00000e+00 2.60000e-02 0.00000e+00 -2.60000e-02 1.00000e+00 0.00000e+00 1.71218e-12 1.75728e-12 0.00000e+00 -2.35602e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.34008e-12 0.00000e+00 1.00000e+00 -1.80619e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02700 2.41045e-14 2.45423e-14 0.00000e+00 1.00000e+00 2.70000e-02 0.00000e+00 -2.70000e-02 1.00000e+00 0.00000e+00 1.77709e-12 1.82572e-12 0.00000e+00 -2.44689e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.42970e-12 0.00000e+00 1.00000e+00 -1.80615e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02800 2.59140e-14 2.64022e-14 0.00000e+00 1.00000e+00 2.80000e-02 0.00000e+00 -2.80000e-02 1.00000e+00 0.00000e+00 1.84192e-12 1.89422e-12 0.00000e+00 -2.53778e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.51929e-12 0.00000e+00 1.00000e+00 -1.80610e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.02900 2.77883e-14 2.83307e-14 0.00000e+00 1.00000e+00 2.90000e-02 0.00000e+00 -2.90000e-02 1.00000e+00 0.00000e+00 1.90669e-12 1.96278e-12 0.00000e+00 -2.62868e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.60885e-12 0.00000e+00 1.00000e+00 -1.80604e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03000 2.97274e-14 3.03278e-14 0.00000e+00 1.00000e+00 3.00000e-02 0.00000e+00 -3.00000e-02 1.00000e+00 0.00000e+00 1.97138e-12 2.03140e-12 0.00000e+00 -2.71960e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.69838e-12 0.00000e+00 1.00000e+00 -1.80599e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03100 3.17311e-14 3.23936e-14 0.00000e+00 1.00000e+00 3.10000e-02 0.00000e+00 -3.10000e-02 1.00000e+00 0.00000e+00 2.03599e-12 2.10009e-12 0.00000e+00 -2.81053e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.78787e-12 0.00000e+00 1.00000e+00 -1.80594e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03200 3.37993e-14 3.45280e-14 0.00000e+00 1.00000e+00 3.20000e-02 0.00000e+00 -3.20000e-02 1.00000e+00 0.00000e+00 2.10054e-12 2.16883e-12 0.00000e+00 -2.90148e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.87734e-12 0.00000e+00 1.00000e+00 -1.80588e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03300 3.59321e-14 3.67312e-14 0.00000e+00 1.00000e+00 3.30000e-02 0.00000e+00 -3.30000e-02 1.00000e+00 0.00000e+00 2.16501e-12 2.23763e-12 0.00000e+00 -2.99244e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -2.96677e-12 0.00000e+00 1.00000e+00 -1.80582e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03400 3.81293e-14 3.90033e-14 0.00000e+00 1.00000e+00 3.40000e-02 0.00000e+00 -3.40000e-02 1.00000e+00 0.00000e+00 2.22941e-12 2.30650e-12 0.00000e+00 -3.08342e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.05617e-12 0.00000e+00 1.00000e+00 -1.80576e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03500 4.03909e-14 4.13442e-14 0.00000e+00 1.00000e+00 3.50000e-02 0.00000e+00 -3.50000e-02 1.00000e+00 0.00000e+00 2.29373e-12 2.37542e-12 0.00000e+00 -3.17441e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.14553e-12 0.00000e+00 1.00000e+00 -1.80570e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03600 4.27168e-14 4.37542e-14 0.00000e+00 1.00000e+00 3.60000e-02 0.00000e+00 -3.60000e-02 1.00000e+00 0.00000e+00 2.35799e-12 2.44440e-12 0.00000e+00 -3.26542e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.23487e-12 0.00000e+00 1.00000e+00 -1.80563e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03700 4.51068e-14 4.62331e-14 0.00000e+00 1.00000e+00 3.70000e-02 0.00000e+00 -3.70000e-02 1.00000e+00 0.00000e+00 2.42216e-12 2.51344e-12 0.00000e+00 -3.35644e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.32417e-12 0.00000e+00 1.00000e+00 -1.80557e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
